"unique.mun.NO_MUNICIPIO..x","unique.mun.CO_MUNICIPIO.","unique.mun.SG_UF..x","sum.mun.QT_MAT_ID..2.x","unique.mun.NO_MUNICIPIO..y","unique.mun.SG_UF..y","sum.mun.QT_MAT_ID..2.y","unique.mun.NO_MUNICIPIO..x.x","unique.mun.SG_UF..x.x","sum.mun.QT_MAT_ID..2.x.x","unique.mun.NO_MUNICIPIO..y.y","unique.mun.SG_UF..y.y","sum.mun.QT_MAT_ID..2.y.y","unique.mun.NO_MUNICIPIO..x.x.x","unique.mun.SG_UF..x.x.x","sum.mun.QT_MAT_ID..2.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y","unique.mun.SG_UF..y.y.y","sum.mun.QT_MAT_ID..2.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x","unique.mun.SG_UF..x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y","unique.mun.SG_UF..y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y.y.y"
"Campo Grande do Piauí",2202133,"PI",0.0997976220591955,"Campo Grande do Piauí","PI",0.107638285728466,"Campo Grande do Piauí","PI",0.212536921562192,"Campo Grande do Piauí","PI",0.325563554821197,"Campo Grande do Piauí","PI",0.276781444285031,"Campo Grande do Piauí","PI",0.301006385484904,"Campo Grande do Piauí","PI",0.239557579700716,"Campo Grande do Piauí","PI",0.22522203227286,"Campo Grande do Piauí","PI",0.436612021857924,"Campo Grande do Piauí","PI",0.334757347915243,"Campo Grande do Piauí","PI",0.406776676560849,"Campo Grande do Piauí","PI",0.191307862491491,"Campo Grande do Piauí","PI",0.40210942649967,"Campo Grande do Piauí","PI",0.469249201277955,"Campo Grande do Piauí","PI",0.564580369843528,"Campo Grande do Piauí","PI",0.55531717653291
"Lagoa do Barro do Piauí",2205565,"PI",0.179069589794515,"Lagoa do Barro do Piauí","PI",0.196704370897919,"Lagoa do Barro do Piauí","PI",0.317842625735606,"Lagoa do Barro do Piauí","PI",0.346376811594203,"Lagoa do Barro do Piauí","PI",0.351004016064257,"Lagoa do Barro do Piauí","PI",0.434945255474453,"Lagoa do Barro do Piauí","PI",0.313069193803139,"Lagoa do Barro do Piauí","PI",0.294829024186822,"Lagoa do Barro do Piauí","PI",0.339176079111403,"Lagoa do Barro do Piauí","PI",0.35464620630861,"Lagoa do Barro do Piauí","PI",0.215604026845638,"Lagoa do Barro do Piauí","PI",0.25962935640355,"Lagoa do Barro do Piauí","PI",0.327272727272727,"Lagoa do Barro do Piauí","PI",0.358367621640638,"Lagoa do Barro do Piauí","PI",0.384596047491975,"Lagoa do Barro do Piauí","PI",0.380324543610548
"Marcolândia",2205953,"PI",0.17990737442109,"Marcolândia","PI",0.222824450466727,"Marcolândia","PI",0.271796132415601,"Marcolândia","PI",0.312268073728409,"Marcolândia","PI",0.381371761495059,"Marcolândia","PI",0.326868553873162,"Marcolândia","PI",0.372061032955455,"Marcolândia","PI",0.302046125174717,"Marcolândia","PI",0.351908767389194,"Marcolândia","PI",0.447942633555268,"Marcolândia","PI",0.439564190560537,"Marcolândia","PI",0.496141215106732,"Marcolândia","PI",0.50519237030301,"Marcolândia","PI",0.527645408539941,"Marcolândia","PI",0.63425641025641,"Marcolândia","PI",0.892117465224111
"Belém do Piauí",2201572,"PI",0.228748854728698,"Belém do Piauí","PI",0.258770260515782,"Belém do Piauí","PI",0.244141057762779,"Belém do Piauí","PI",0.279311377245509,"Belém do Piauí","PI",0.326121299539804,"Belém do Piauí","PI",0.336140101201771,"Belém do Piauí","PI",0.335696997201422,"Belém do Piauí","PI",0.523374799357945,"Belém do Piauí","PI",0.361356932153392,"Belém do Piauí","PI",0.304140127388535,"Belém do Piauí","PI",0.389527943570266,"Belém do Piauí","PI",0.577264239028945,"Belém do Piauí","PI",0.540382703777336,"Belém do Piauí","PI",0.356956663408276,"Belém do Piauí","PI",0.580111902339776,"Belém do Piauí","PI",0.608762886597938
"Padre Marcos",2207207,"PI",0.180881266057414,"Padre Marcos","PI",0.20269463758169,"Padre Marcos","PI",0.257358084476729,"Padre Marcos","PI",0.377477180248543,"Padre Marcos","PI",0.377954335253674,"Padre Marcos","PI",0.297590966671035,"Padre Marcos","PI",0.461236802413273,"Padre Marcos","PI",0.300042389281041,"Padre Marcos","PI",0.338265571619267,"Padre Marcos","PI",0.406516290726817,"Padre Marcos","PI",0.653485050689518,"Padre Marcos","PI",0.598065224964493,"Padre Marcos","PI",0.555851063829787,"Padre Marcos","PI",0.714786967418546,"Padre Marcos","PI",0.826923076923077,"Padre Marcos","PI",0.820603907637655
"Francisco Macedo",2204154,"PI",0.155648708081363,"Francisco Macedo","PI",0.285973251691911,"Francisco Macedo","PI",0.219863260165527,"Francisco Macedo","PI",0.26962962962963,"Francisco Macedo","PI",0.413918495297806,"Francisco Macedo","PI",0.482368631635103,"Francisco Macedo","PI",0.322878228782288,"Francisco Macedo","PI",0.3828125,"Francisco Macedo","PI",0.299568965517241,"Francisco Macedo","PI",0.269736842105263,"Francisco Macedo","PI",0.316643741403026,"Francisco Macedo","PI",0.421957671957672,"Francisco Macedo","PI",0.494357638888889,"Francisco Macedo","PI",0.578120509627359,"Francisco Macedo","PI",0.756457564575646,"Francisco Macedo","PI",0.624737945492662
"Vila Nova do Piauí",2211605,"PI",0.286538461538462,"Vila Nova do Piauí","PI",0.458895600394122,"Vila Nova do Piauí","PI",0.442537176427391,"Vila Nova do Piauí","PI",0.442535446205171,"Vila Nova do Piauí","PI",0.377040519837287,"Vila Nova do Piauí","PI",0.278960396039604,"Vila Nova do Piauí","PI",0.52332554517134,"Vila Nova do Piauí","PI",0.475111007244683,"Vila Nova do Piauí","PI",0.425495009000164,"Vila Nova do Piauí","PI",0.451526751535654,"Vila Nova do Piauí","PI",0.436416184971098,"Vila Nova do Piauí","PI",0.316967792615868,"Vila Nova do Piauí","PI",0.319949811794228,"Vila Nova do Piauí","PI",0.30287859824781,"Vila Nova do Piauí","PI",0.193713112650757,"Vila Nova do Piauí","PI",0.354844850561584
"Paes Landim",2207306,"PI",0.222640641017595,"Paes Landim","PI",0.262497456419996,"Paes Landim","PI",0.285052316890882,"Paes Landim","PI",0.319962686567164,"Paes Landim","PI",0.207956233959206,"Paes Landim","PI",0.230651232492006,"Paes Landim","PI",0.296296296296296,"Paes Landim","PI",0.329929032845055,"Paes Landim","PI",0.174333046471601,"Paes Landim","PI",0.166758519334987,"Paes Landim","PI",0.171423024655407,"Paes Landim","PI",0.323140495867769,"Paes Landim","PI",0.385743924125667,"Paes Landim","PI",0.373480568395823,"Paes Landim","PI",0.431918008784773,"Paes Landim","PI",0.618594201348026
"Patos do Piauí",2207777,"PI",0.425093167701863,"Patos do Piauí","PI",0.430708661417323,"Patos do Piauí","PI",0.370883367019379,"Patos do Piauí","PI",0.683696468820436,"Patos do Piauí","PI",0.427075542258788,"Patos do Piauí","PI",0.364135021097046,"Patos do Piauí","PI",0.580976863753213,"Patos do Piauí","PI",0.735653235653236,"Patos do Piauí","PI",0.716014234875445,"Patos do Piauí","PI",0.457691367082416,"Patos do Piauí","PI",0.745508982035928,"Patos do Piauí","PI",0.679140679140679,"Patos do Piauí","PI",0.649668874172185,"Patos do Piauí","PI",0.833333333333333,"Patos do Piauí","PI",0.931933842239186,"Patos do Piauí","PI",0.670057215511761
"Betânia do Piauí",2201739,"PI",0.412511348868674,"Betânia do Piauí","PI",0.293770139634801,"Betânia do Piauí","PI",0.368280204643841,"Betânia do Piauí","PI",0.321527920119469,"Betânia do Piauí","PI",0.295294153903048,"Betânia do Piauí","PI",0.385863519196853,"Betânia do Piauí","PI",0.372003396694755,"Betânia do Piauí","PI",0.461087195070482,"Betânia do Piauí","PI",0.350320013838436,"Betânia do Piauí","PI",0.291389448692819,"Betânia do Piauí","PI",0.296794208893485,"Betânia do Piauí","PI",0.377677902621723,"Betânia do Piauí","PI",0.468251712923495,"Betânia do Piauí","PI",0.490056006400732,"Betânia do Piauí","PI",0.494257708973118,"Betânia do Piauí","PI",0.918349429323968
"Acauã",2200053,"PI",0.286967278531524,"Acauã","PI",0.294198650634294,"Acauã","PI",0.145912910618793,"Acauã","PI",0.230623434644283,"Acauã","PI",0.242723880597015,"Acauã","PI",0.335732323232323,"Acauã","PI",0.28683882535587,"Acauã","PI",0.391171060698958,"Acauã","PI",0.428575496141909,"Acauã","PI",0.405097706032285,"Acauã","PI",0.347488494841763,"Acauã","PI",0.381681681681682,"Acauã","PI",0.519756169212691,"Acauã","PI",0.559166372306605,"Acauã","PI",0.607843137254902,"Acauã","PI",0.659066232356135
"Paulistana",2207801,"PI",0.371969747377293,"Paulistana","PI",0.348453131228102,"Paulistana","PI",0.345918625221127,"Paulistana","PI",0.399985447649091,"Paulistana","PI",0.365898173979766,"Paulistana","PI",0.327817422050788,"Paulistana","PI",0.432286590628444,"Paulistana","PI",0.418469962453066,"Paulistana","PI",0.493033970819468,"Paulistana","PI",0.606062747314867,"Paulistana","PI",0.498543689320388,"Paulistana","PI",0.601076432707991,"Paulistana","PI",0.623166801204358,"Paulistana","PI",0.708300585822695,"Paulistana","PI",0.693244936415387,"Paulistana","PI",0.905823537359816
"Queimada Nova",2208650,"PI",0.258400120973839,"Queimada Nova","PI",0.309485094850948,"Queimada Nova","PI",0.324915824915825,"Queimada Nova","PI",0.254041988416988,"Queimada Nova","PI",0.210846728754064,"Queimada Nova","PI",0.173894848969033,"Queimada Nova","PI",0.25838944849463,"Queimada Nova","PI",0.39973505547276,"Queimada Nova","PI",0.29427295857136,"Queimada Nova","PI",0.195088013032264,"Queimada Nova","PI",0.374074030035315,"Queimada Nova","PI",0.369966950612112,"Queimada Nova","PI",0.462911173258756,"Queimada Nova","PI",0.454340622929092,"Queimada Nova","PI",0.514526948878094,"Queimada Nova","PI",0.671057583741061
"Santo Inácio do Piauí",2209500,"PI",0.144230769230769,"Santo Inácio do Piauí","PI",0.224782608695652,"Santo Inácio do Piauí","PI",0.342543244506779,"Santo Inácio do Piauí","PI",0.205288985823337,"Santo Inácio do Piauí","PI",0.243114406779661,"Santo Inácio do Piauí","PI",0.293935483870968,"Santo Inácio do Piauí","PI",0.312848506192405,"Santo Inácio do Piauí","PI",0.226371681415929,"Santo Inácio do Piauí","PI",0.247716857876434,"Santo Inácio do Piauí","PI",0.28806310254163,"Santo Inácio do Piauí","PI",0.25173816082907,"Santo Inácio do Piauí","PI",0.279350698376746,"Santo Inácio do Piauí","PI",0.304040404040404,"Santo Inácio do Piauí","PI",0.402593295382669,"Santo Inácio do Piauí","PI",0.358716875871688,"Santo Inácio do Piauí","PI",0.702185792349727
"Floresta do Piauí",2203859,"PI",0.293078055964654,"Floresta do Piauí","PI",0.19062671797691,"Floresta do Piauí","PI",0.214535901926445,"Floresta do Piauí","PI",0.231596879763292,"Floresta do Piauí","PI",0.203218767048554,"Floresta do Piauí","PI",0.352920227920228,"Floresta do Piauí","PI",0.380530973451327,"Floresta do Piauí","PI",0.43188302425107,"Floresta do Piauí","PI",0.327001633986928,"Floresta do Piauí","PI",0.434222919937206,"Floresta do Piauí","PI",0.418087855297158,"Floresta do Piauí","PI",0.40996627135241,"Floresta do Piauí","PI",0.382876712328767,"Floresta do Piauí","PI",0.287654320987654,"Floresta do Piauí","PI",0.435684647302905,"Floresta do Piauí","PI",0.649157581764123
"Nova Santa Rita",2207959,"PI",0.186580086580087,"Nova Santa Rita","PI",0.336063548102383,"Nova Santa Rita","PI",0.134914841849148,"Nova Santa Rita","PI",0.123127086406335,"Nova Santa Rita","PI",0.108131487889273,"Nova Santa Rita","PI",0.282188303140475,"Nova Santa Rita","PI",0.277846111794451,"Nova Santa Rita","PI",0.35781878400757,"Nova Santa Rita","PI",0.295411725590158,"Nova Santa Rita","PI",0.424630626014177,"Nova Santa Rita","PI",0.304411764705882,"Nova Santa Rita","PI",0.391519434628975,"Nova Santa Rita","PI",0.490017945266936,"Nova Santa Rita","PI",0.447690758840555,"Nova Santa Rita","PI",0.581863979848867,"Nova Santa Rita","PI",NA
"Campo Alegre do Fidalgo",2202117,"PI",0.227140783744557,"Campo Alegre do Fidalgo","PI",0.321362959525053,"Campo Alegre do Fidalgo","PI",0.295528243091476,"Campo Alegre do Fidalgo","PI",0.353513584117032,"Campo Alegre do Fidalgo","PI",0.438078278038016,"Campo Alegre do Fidalgo","PI",0.342680239269598,"Campo Alegre do Fidalgo","PI",0.383411580594679,"Campo Alegre do Fidalgo","PI",0.442061914228912,"Campo Alegre do Fidalgo","PI",0.199050904555982,"Campo Alegre do Fidalgo","PI",0.307256235827664,"Campo Alegre do Fidalgo","PI",0.363932037571878,"Campo Alegre do Fidalgo","PI",0.515219793125647,"Campo Alegre do Fidalgo","PI",0.500636271885559,"Campo Alegre do Fidalgo","PI",0.386469298245614,"Campo Alegre do Fidalgo","PI",0.470527334300919,"Campo Alegre do Fidalgo","PI",0.401847187237615
"Capitão Gervásio Oliveira",2202455,"PI",0.28498985801217,"Capitão Gervásio Oliveira","PI",0.295846313603323,"Capitão Gervásio Oliveira","PI",0.426475751590959,"Capitão Gervásio Oliveira","PI",0.278823529411765,"Capitão Gervásio Oliveira","PI",0.237035248672139,"Capitão Gervásio Oliveira","PI",0.162923976608187,"Capitão Gervásio Oliveira","PI",0.280697563306259,"Capitão Gervásio Oliveira","PI",0.3290587138863,"Capitão Gervásio Oliveira","PI",0.260656610470275,"Capitão Gervásio Oliveira","PI",0.316525423728814,"Capitão Gervásio Oliveira","PI",0.374089715026768,"Capitão Gervásio Oliveira","PI",0.474130813686818,"Capitão Gervásio Oliveira","PI",0.674166666666667,"Capitão Gervásio Oliveira","PI",0.610358391608392,"Capitão Gervásio Oliveira","PI",0.620348685922456,"Capitão Gervásio Oliveira","PI",0.654123298638911
"São João do Piauí",2210003,"PI",0.253865301967729,"São João do Piauí","PI",0.186488058657328,"São João do Piauí","PI",0.266488571066036,"São João do Piauí","PI",0.320251359255293,"São João do Piauí","PI",0.330422985902992,"São João do Piauí","PI",0.364529798936074,"São João do Piauí","PI",0.443596573548324,"São João do Piauí","PI",0.50116579262866,"São João do Piauí","PI",0.399046303604315,"São João do Piauí","PI",0.528690647686227,"São João do Piauí","PI",0.437832231097987,"São João do Piauí","PI",0.46765987531757,"São João do Piauí","PI",0.520881740729984,"São João do Piauí","PI",0.611639797481847,"São João do Piauí","PI",0.673652160892166,"São João do Piauí","PI",0.63128062508277
"Ribeira do Piauí",2208874,"PI",0.281890858533194,"Ribeira do Piauí","PI",0.336840113528855,"Ribeira do Piauí","PI",0.457827260458839,"Ribeira do Piauí","PI",0.351892822025565,"Ribeira do Piauí","PI",0.421916740872663,"Ribeira do Piauí","PI",0.419556344276841,"Ribeira do Piauí","PI",0.279709980740909,"Ribeira do Piauí","PI",0.616636528028933,"Ribeira do Piauí","PI",0.349579831932773,"Ribeira do Piauí","PI",0.568265682656827,"Ribeira do Piauí","PI",0.723421262989608,"Ribeira do Piauí","PI",0.689927646610815,"Ribeira do Piauí","PI",0.92108938547486,"Ribeira do Piauí","PI",0.628688524590164,"Ribeira do Piauí","PI",NA,"Ribeira do Piauí","PI",NA
"Pedro Laurentino",2207934,"PI",0.184397163120567,"Pedro Laurentino","PI",0.32300131061599,"Pedro Laurentino","PI",0.409648082245947,"Pedro Laurentino","PI",0.505636070853462,"Pedro Laurentino","PI",0.286271450858034,"Pedro Laurentino","PI",0.149953907610366,"Pedro Laurentino","PI",0.309432585294654,"Pedro Laurentino","PI",0.412023460410557,"Pedro Laurentino","PI",0.279421433267587,"Pedro Laurentino","PI",0.252873563218391,"Pedro Laurentino","PI",0.252824858757062,"Pedro Laurentino","PI",0.281553398058252,"Pedro Laurentino","PI",0.643797856049005,"Pedro Laurentino","PI",NA,"Pedro Laurentino","PI",NA,"Pedro Laurentino","PI",NA
"João Costa",2205359,"PI",0.414697034808767,"João Costa","PI",0.352404438964242,"João Costa","PI",0.143189102564103,"João Costa","PI",0.298606271777003,"João Costa","PI",0.404929577464789,"João Costa","PI",0.271845119757645,"João Costa","PI",0.2616930171278,"João Costa","PI",0.46102021174206,"João Costa","PI",0.321886336154776,"João Costa","PI",0.298507462686567,"João Costa","PI",0.346256684491979,"João Costa","PI",0.588709677419355,"João Costa","PI",0.54679802955665,"João Costa","PI",NA,"João Costa","PI",0.669734151329243,"João Costa","PI",NA
"Caridade do Piauí",2202554,"PI",0.175847583991548,"Caridade do Piauí","PI",0.410434782608696,"Caridade do Piauí","PI",0.397502997325463,"Caridade do Piauí","PI",0.374293997101015,"Caridade do Piauí","PI",0.334586099180008,"Caridade do Piauí","PI",0.270178625491977,"Caridade do Piauí","PI",0.39321278176864,"Caridade do Piauí","PI",0.465683212697946,"Caridade do Piauí","PI",0.368775820830615,"Caridade do Piauí","PI",0.368658131816027,"Caridade do Piauí","PI",0.312528895053167,"Caridade do Piauí","PI",0.444444444444444,"Caridade do Piauí","PI",0.598486568293606,"Caridade do Piauí","PI",0.552816901408451,"Caridade do Piauí","PI",0.579507672634271,"Caridade do Piauí","PI",0.869540873460246
"Simões",2210706,"PI",0.319709326504257,"Simões","PI",0.321611859373653,"Simões","PI",0.352372178719484,"Simões","PI",0.405563567859061,"Simões","PI",0.405576121711789,"Simões","PI",0.372957856399584,"Simões","PI",0.376661083193747,"Simões","PI",0.396663778162912,"Simões","PI",0.368970315398887,"Simões","PI",0.406125226277747,"Simões","PI",0.36907659269864,"Simões","PI",0.346536312381144,"Simões","PI",0.378216503992902,"Simões","PI",0.383026877150266,"Simões","PI",0.410882994186047,"Simões","PI",0.83210332103321
"Curral Novo do Piauí",2203271,"PI",0.25215725558426,"Curral Novo do Piauí","PI",0.288554610856769,"Curral Novo do Piauí","PI",0.283597883597884,"Curral Novo do Piauí","PI",0.228347578347578,"Curral Novo do Piauí","PI",0.158638287279064,"Curral Novo do Piauí","PI",0.14662553512969,"Curral Novo do Piauí","PI",0.395123302853976,"Curral Novo do Piauí","PI",0.236629064366291,"Curral Novo do Piauí","PI",0.219409282700422,"Curral Novo do Piauí","PI",0.236434511434511,"Curral Novo do Piauí","PI",0.215445749827229,"Curral Novo do Piauí","PI",0.359040829552819,"Curral Novo do Piauí","PI",0.376269035532995,"Curral Novo do Piauí","PI",0.493589743589744,"Curral Novo do Piauí","PI",0.350233407753197,"Curral Novo do Piauí","PI",0.421955403087479
"Simplício Mendes",2210805,"PI",0.303767486404214,"Simplício Mendes","PI",0.249218369649948,"Simplício Mendes","PI",0.350025918537252,"Simplício Mendes","PI",0.37467480488293,"Simplício Mendes","PI",0.393797943528644,"Simplício Mendes","PI",0.276842163641069,"Simplício Mendes","PI",0.25421146953405,"Simplício Mendes","PI",0.409540930741146,"Simplício Mendes","PI",0.430905414035337,"Simplício Mendes","PI",0.352608003873958,"Simplício Mendes","PI",0.448834107274307,"Simplício Mendes","PI",0.372292257834426,"Simplício Mendes","PI",0.487384692916146,"Simplício Mendes","PI",0.479955234634902,"Simplício Mendes","PI",0.521404883931263,"Simplício Mendes","PI",0.615672779544366
"Bela Vista do Piauí",2201556,"PI",0.181432228257476,"Bela Vista do Piauí","PI",0.227988576091391,"Bela Vista do Piauí","PI",0.298449612403101,"Bela Vista do Piauí","PI",0.464725643896976,"Bela Vista do Piauí","PI",0.271683540340257,"Bela Vista do Piauí","PI",0.218161683277962,"Bela Vista do Piauí","PI",0.111691022964509,"Bela Vista do Piauí","PI",0.348069345941686,"Bela Vista do Piauí","PI",0.332192301840864,"Bela Vista do Piauí","PI",0.331983805668016,"Bela Vista do Piauí","PI",0.33416634127294,"Bela Vista do Piauí","PI",0.256687052137386,"Bela Vista do Piauí","PI",0.186002178649237,"Bela Vista do Piauí","PI",0.145976342834982,"Bela Vista do Piauí","PI",0.229856246472561,"Bela Vista do Piauí","PI",0.472602440833782
"Socorro do Piauí",2210904,"PI",0.22257053291536,"Socorro do Piauí","PI",0.514272313052801,"Socorro do Piauí","PI",0.474812030075188,"Socorro do Piauí","PI",0.484594660788636,"Socorro do Piauí","PI",0.313819298529174,"Socorro do Piauí","PI",0.209857055160923,"Socorro do Piauí","PI",0.289298515104967,"Socorro do Piauí","PI",0.405987021142977,"Socorro do Piauí","PI",0.328622278056951,"Socorro do Piauí","PI",0.412737127371274,"Socorro do Piauí","PI",0.303147122730777,"Socorro do Piauí","PI",0.460747402914314,"Socorro do Piauí","PI",0.394275410379705,"Socorro do Piauí","PI",0.436667026547186,"Socorro do Piauí","PI",0.629172664336144,"Socorro do Piauí","PI",0.832574031890661
"Acaraú",2300200,"CE",0.206570805950338,"Acaraú","CE",0.221248735061559,"Acaraú","CE",0.23282313254533,"Acaraú","CE",0.255431471777302,"Acaraú","CE",0.282521199687171,"Acaraú","CE",0.311405439546768,"Acaraú","CE",0.315052325123928,"Acaraú","CE",0.320543246104281,"Acaraú","CE",0.324930571811623,"Acaraú","CE",0.3719633396818,"Acaraú","CE",0.427961635853465,"Acaraú","CE",0.458782400819742,"Acaraú","CE",0.513002742797058,"Acaraú","CE",0.558683881715952,"Acaraú","CE",0.637696631578142,"Acaraú","CE",0.68311902300336
"Barroquinha",2302057,"CE",0.200177881371527,"Barroquinha","CE",0.152130048029102,"Barroquinha","CE",0.187271075917696,"Barroquinha","CE",0.182292342646222,"Barroquinha","CE",0.246106800039009,"Barroquinha","CE",0.283984061460842,"Barroquinha","CE",0.343883969051286,"Barroquinha","CE",0.312815075754985,"Barroquinha","CE",0.283562614615966,"Barroquinha","CE",0.333497439213467,"Barroquinha","CE",0.370960960960961,"Barroquinha","CE",0.389304488475536,"Barroquinha","CE",0.456498593344421,"Barroquinha","CE",0.76228613032399,"Barroquinha","CE",0.88296011196641,"Barroquinha","CE",0.87963610916725
"Bela Cruz",2302305,"CE",0.240686767968586,"Bela Cruz","CE",0.27418240023282,"Bela Cruz","CE",0.29718414784967,"Bela Cruz","CE",0.316402131581401,"Bela Cruz","CE",0.330225751296838,"Bela Cruz","CE",0.359912289920984,"Bela Cruz","CE",0.314497162646849,"Bela Cruz","CE",0.306730769230769,"Bela Cruz","CE",0.301475493684398,"Bela Cruz","CE",0.308346411121128,"Bela Cruz","CE",0.299680872397364,"Bela Cruz","CE",0.490206821068798,"Bela Cruz","CE",0.515461086395342,"Bela Cruz","CE",0.629421773953931,"Bela Cruz","CE",0.840981554325448,"Bela Cruz","CE",0.685332428189571
